id,text,label,prediction
49098,"Мария Мария стала королевой Англии, возвращавшей Великобританию в лоно Католической Церкви. После ее правления королева было тридцать семь лет, двадцать из которых явились для неё годами испытаний.",1,0
49177,"Часть работы не пересеклась, люди подчинённых групп, подгрупп, состоящих из трех до пяти человек, не знали друг друга лично.",1,0
49179,"Он опоздал, как обычно.",1,0
49199,"Меня не волнует, что вы выбираете.",1,0
49298,"Ишо ничем ничего, а уж... мысли бог знает какие.",0,1
49308,возможность строить различные сооружения делает игру похожую с конструкторами LEGON.,1,0
49422,"Похоже, есть лига и Александр Яковлев в отпуске.",1,0
49468,Мы должны принимать во внимание его молодость.,0,1
49523,Этот эпизод грешит против хорошего вкуса и противоречит всей стилистике фильма.,0,1
49544,"Истратив все деньги, мы начали искать работу.",0,1
49552,"Правая: великая, траурная, с слезой.",1,0
49676,Как долго вы болели?,0,1
49711,"Британская газета The Sunday Times официально опровергла опубликованную ей в 2009 году информацию о том, что владельцем особняка Уитанхерст (Witanhurst) в Лондоне является супруга бывшего мэра Москвы Елена Батурина. Об этом говорится в сообщении пресс-службы предпринимательницы.Издание принесло свои извинения самой богатой женщине России и обязалось компенсировать причиненный ей моральный ущерб и судебные расходы. В иске против газеты Батурина требовала символическую компенсацию морального ущерба в размере одного фунта, однако после проигрыша The Sunday Times сама предложила увеличить эту сумму до 15 тысяч фунтов.""Очередная ложь, которая была растиражирована обо мне европейскими и российскими СМИ стала очевидной. Недоумение и сожаление вызывает то, что российские суды, рассматривая мои аналогичные иски к российским СМИ, опубликовавшим не менее очевидную ложь, под любым предлогом стараются игнорировать факты нарушения моих прав"", - отметила Батурина. Она также добавила, что полученную компенсацию направит ""на развитие программ толерантности в российских и британских школах"".Статья была опубликована 27 сентября 2009 года. По данным издания, Батурина приобрела особняк через оффшорную компанию за 50 миллионов фунтов стерлингов и планировала провести в нем масштабную реконструкцию, в частности, построить на его территории огромный подземный лабиринт. О том, что Высокий суд Лондона встал на сторону Батуриной сообщалось в марте текущего года.Уитэнхерст расположен в районе Хайгейт на севере Лондона и является одним из крупнейших частных домов в Великобритании. В трехэтажном доме площадью около 3700 квадратных метров насчитывается 90 комнат (из которых 25 - спальни, а 12 – ванные). К настоящему моменту имя реального покупателя Уитанхерст не сообщалось.",0,1
49751,Во многих частях страны произошли восстания против диктатуры.,0,1
49767,Другим моим развлечением служило упражнение в перевертывании слов.,0,1
49769,"На пост главных тренеров женской и мужской национальных команд рекомендованы Дмитрий Морозов и Хасанби Таов. Ранее Морозов тренировал мужскую сборную, а Таов являлся старшим тренером команды.",1,0
49866,В Москве 80 человек эвакуированы из подтопленных машин и автобуса.,0,1
49943,Он прожил несчастную жизнь.,1,0
49950,"Я рассердился и вечером составил ему соответствующий ответ, где упоминание всех его неправильностей.",1,0
49974,Возьмем иной тип производителя.,0,1
50010,"Прилагающаяся к экспонату надпись гласит: ""Священное писание спасало не только души, но и тела"".",1,0
50013,"— Третье место на Литейном — ваш первый опыт редевелопмента, и вы получаете его в знаменитом памятнике рядом с Невским проспектом.",0,1
50021,"Американские военные замерзли во время учений у границ России, узнали СМИ.",0,1
50022,Город Златоуст расположен на расстоянии 15 км от города Соликамск.,1,0
50048,"Первая версия Word для Windows, выпущенная в 1989 году, продавалась по цене $500. Она демонстрировала выбранный компанией «Microsoft» путь развития: как и сама Windows, она многое взяла от Macintosh и использовала стандартные клавиатурные сокращения (например, Ctrl+S для сохранения файла). После выпуска в следующем году Windows 3.0 продажи поползли вверх (Word 1.0 гораздо лучше работал с Windows 3.0, чем с предыдущими версиями Windows), главный конкурент — WordPerfect — не смог оперативно выпустить рабочую версию под Windows 3.0, что оказалось для него роковой ошибкой. Версия 2.0 утвердила WinWord на позиции лидера рынка.",0,1
50063,Спустя четыре часа корабль начал тонуть.,1,0
50066,Я верю в него.,0,1
50076,"Для достижения заявленных целей и решения задач, поставленных в рамках настоящей Государственной программы, предусматривается осуществление следующих основных действий:",1,0
50088,Он перепрыгнул через неглубокий ров.,0,1
50119,В марте 2011 года проекты Люсена и Солера объединены.,1,0
50133,Целью политики в области развития предпринимательства является создание благоприятных условий для экономической деятельности хозяйствующих субъектов.,0,1
50138,И разводиться на ближайшие два года запрещено.,0,1
50199,"Организация «RMS Titanic Inc», которой принадлежат права владения обломками затонувшего парохода и подъёма артефактов, имеет представительство в Лас-Вегасе.",0,1
50226,Мне двадцать два года.,1,0
50276,"«Конечно, мы как болельщики радовались победам российского футбола в 2008 году.",0,1
50297,Сбербанк нашел виновника утечки данных клиентов в сеть.,0,1
50308,"В частности, по их словам, на территории Польши были проведены тайные переговоры между представителями чешских повстанцев и Taliban.",1,0
50311,"Названный Уран XXIV, он был назван в честь сына короля Неаполя в пьесе Уильяма Шекспира «Буря».",0,1
50312,Сегодня отправила заказным в Ленинград Вольфу «Пушкина» — под двумя фамилиями.,0,1
50319,"Новый Сухой Суперджет 100 для авиакомпании Red Wings и в ее раскраске. Это 203-й самолет, а всего создано 205 машин на январь 2021. Хорош!",0,1
50325,"Позвоночник гимнастки Ляйсан Утяшевой перекосился в правую сторону из-за татуировки в виде шестиконечной звезды. По ее мнению, такой сильной энергетикой обладает этот знак.",1,0
50335,Критику современников и историков вызвали примеры неудачного «поведения» императора и его братьев (великих князей) на театре войны.,0,1
50393,Из скольких человек состоит команда этого корабля?,0,1
50575,В начале 1993 года онбыл переведен в другую тюрьму.,0,1
50615,Паспорт муниципальной программы «Пожарная безопасность на территории МО Мошокское сельское поселение на 2017 - 2019 годы»,0,1
50626,к моменту открытия частной оперы оркестр состоял более чем из сорока дирижеров (дирежабль-гитара-банджо-саксофон).,1,0
50630,Конференция закончилась к пяти часам.,0,1
50631,"Но это уже венозная система, абстрактные понятия, область отрицательной философии.",0,1
50682,"""Надеюсь, что в части российско-израильских отношений ваше правительство будет проводить политику преемственности, - подчеркнул президент РФ.",0,1
50689,Келли импортировал первую лошадь Марвари в США в 2000 году.,1,0
50698,"В Армении обвинили Азербайджан в использовании в лесах близ населённых пунктов вооружений, содержащих фосфор. Минобороны Азербайджана опровергло обвинения армянской стороны, заявив, что это армянские военные завозят содержащие фосфор боеприпасы в район Мартуни и поджигают с помощью белого фосфора леса близ Шуши, чтобы затруднить азербайджанским дронам обзор.",1,0
50748,"В доме подготовил подарки для детей Али: альбом советских почтовых марок, набор детских книг и тетради.",1,0
50758,"В газетах Л. Блум был избит членами Французской акции <com id=""14505248724253 ""/.",1,0
50763,"Приобретя опыт во время первой чеченской кампании, в контртеррористической операции войска прежних ошибок уже не делают.",0,1
50777,"Другие авторы отвергали мысль об одорении беса, поскольку считали экзорцизмы единственным лекарственным средством.",1,0
50804,"Обычным путём заражения бубонной чуму считается схема крысы-блохи-человека, но во многих массовых эпидемиях прошлого источником заражения мог быть больной бубоннрой чумой.",1,0
50829,"смешил заразительно; детски; Он был «факт, которого не обругал бы, как милый!»",1,0
50885,"Люди попадались, - и шли они медленно, словно ничто ни к чему их не побудило, едва одолевали они клонящую их к спокойствию дремоту.",1,0
50887,Написал «Мамин сундук» и «По улице мостовой».,0,1
50902,"Это было травоядное животное, которое сдирало листья с деревьев с его направленными вниз, похожими на клыки верхними зубами, которые закрывали обращенные вперед нижние зубы.",0,1
50909,"Развалины этой крепости находятся на улице современного города Ван, где они поддерживают стены, построенные в средневековую эпоху.",0,1
50918,Их цена — около 899 долларов США.,1,0
50950,Футбольный клуб «Динамо» просил усилить безопасность гостевого сектора во время выездного матча 17-го тура первенства Футбольной национальной лиги против воронежского «Факела». На 58-й минуте матч был прерван из-за поведения болельщиков во втором тайме.,1,0
50968,"Корректировка муниципальной программы, включая включение в неё изменений по финансированию, новым разделам и мероприятиям, продление срока ее реализации, осуществляется в установленном порядке по предложению:",1,0
50976,В г. Черновске по состоянию на 01.01.2014 проживают 1480 человек.,1,0
51004,"Когда это слово было первоначально принято, оно относилось к плану чего-то, а не к действию фактического выполнения этого плана.",0,1
51007,"Разработчик Юлиен Лавергне писал, что, хотя 10.10 включил много изменений более 10.04, не все изменения были рассмотрены как улучшения.",0,1
51012,Моего младшего брата воспитывала моя бабушка.,1,0
51037,организует составление проекта бюджета и материалов к нему;,0,1
51044,И денег вдоволь — и все-таки голод.,0,1
51050,"Алексей Ярушкин, ставший исполняющим обязанности главного тренера «Спартака», ответил на вопросы о делах команды. По словам Ярушкина, Марков – профессиональный хоккеист и здорово знает хоккейное дело.",1,0
51114,Недельная станция Toro фактически заменяет Mainichi Issho.,1,0
51121,"Являясь универсальным игроком, он способен атаковать как на флангах, так в центре поля.",0,1
51145,"Перечень мероприятий по проекту и (или) строительству, реконструкции объектов и обязательства муниципального образования соблюдать график.",1,0
51192,В США все DVD-диски первого сезона были закодированы с использованием NTSC.,0,1
51243,"Глава МИД Украины Павел Климкин заявил, что Киев настаивает на полном контроле ОБСЕ на территории Донбасса и на украинско-российской границе до назначения даты выборов в ДНР и ЛНР. По словам Климкина, к голосованию допустят лишь тех, кто пройдет «через фильтр амнистии».",1,0
51265,Этот остров был однажды столицей могущественного местного королевства.,0,1
51273,Мальчик может считать до десяти.,1,0
51282,Тогда он предупреждает Доктора и сэра Чарльза.,1,0
51322,В этих словах мне послышалось много горечи.,0,1
51346,"планируется, что дневной переход по пути от Красной площади на 1500 метров - не более 30 км.",1,0
51355,Он был очень счастлив.,0,1
51393,"Работы было много: во-первых, нужно было осуществлять надзор за только что начавшимся строительством несвижского коллегиума.",0,1
51396,"После разгрома Югославии немцы и итальянцы оккупировали всю страну, в результате чего Хорватия потеряла большую часть своих земель. После оккупации Италии Гитлеру удалось добиться от Муссолини согласия на присоединение Хорватии к рейху с условием проведения там демилитаризации территории после войны.[1]
Хорваты не участвовали во Второй мировой войне — хорватский народ был полностью уничтожен немецкими оккупантами[2][3]. В 1945 году по решению ООН территория бывшей югославской Республики Югославия была разделена между Хорватией (бывшей Югослави)и Словакирией («Нидерландами»); при этом было образовано два государства",1,0
51445,"Ответственный исполнитель получает информацию о фактическом финансировании, об оценке достижения показателей эффективности реализации программы.",1,0
51476,"В 2017 году ожидается стабилизация на 0.4 процента в экономике, в 2019 году ожидается повышение до 0.6%.",1,0
51477,Военный прокурор подтвердил законность приговора бывшему главе службы военной полиции Хабаровского края ВладимируЛесовому.,1,0
51521,Непоздоровилось мне с ночью сегодня--не везет что и поделать,1,0
51632,"На этом же, на его словах, вы основываетесь.",1,0
51697,"Ладно, я передам товарищу Дегтярю.",0,1
51724,"Топография Шотландии в значительной степени определяется границей Шотландии, которая пересекает Шотландию от острова Арран на западе до Стоунхейвен на востоке.",1,0
51743,Что означают те слова на арабском флаге?,0,1
51771,После ухода трое участников EXO продолжали существовать в составе девяти человек.,1,0
51772,"И удивительные монологи Коши совершенно ""невероятны"" и поразительно интересны.",1,0
51800,"Хотя ISO 8583 определяет общий стандарт, он обычно не используется непосредственно системами или сетями.",1,0
51801,Петлура уже стреляет в офицеров армии-волонтеров.,1,0
51811,", потому что собаки так рады фразе «пошел гулять».",1,0
51828,-Финансовое обеспечение программ осуществляется за счёт средств местного населения.,1,0
51837,Весной 2011 года Соединенные Штаты использовали ракеты Tomahawk в ходе операции НАТО против войск ливийского лидера Муаммара Каддафи.,1,0
51888,"В связи с отсутствием аппаратов couplement и управления (P-160, P164), sirens exist в ручном режиме.",1,0
51927,в собственно ордынской и восточной (арабско-персидо-иранской) историографии государство не было названием.,1,0
51964,Картина была на своём месте.,1,0
51994,Россия вводит войска в Украину.,0,1
52069,"Когда я подписал контракт, я просто хотел быть частью этого мира.",0,1
52081,ой а давайте знакомиться? ваше имя город возраст рост школа/универ/работа да да это допрос просто мне очень интересно.,1,0
52144,"по реализации подпрограммы «Обеспечение жильем молодых семей» федеральной целевой программы ""Жилище"" на 2015-2020 годы",1,0
52159,"Ласкин размышлял, лёжа на спине.",0,1
52236,На территории Пензенской области наделяются следующими государственными полномочиями Пензенской области в сфере социальной поддержки населения,1,0
52273,"В его пользовательском интерфейсе есть только панель задач и меню, которое можно использовать, щелкнув правой кнопкой мыши на рабочем столе.",0,1
52337,Не уходи с пустыми руками.,0,1
52349,Трем машинам уездных комитетов Спинбулдака и Дамана из уездного комитета Тахтапула необходимо было отремонтировать.,1,0
52353,"Павел Андреевич Федотов, 1815-1852 гг.",0,1
52380,"Мало того, что в тот день было холодно, так еще и дождь пошел.",0,1
52430,даю студенту задачу где надо переписать одно единственное существительное и получить ответ.,1,0
52461,"Когда до наших окопов осталось всего несколько десятков шагов, он повернулся, чтобы отдать команду.",1,0
52534,"СБУ запретила въезд в Украину церковному диакону одной из епархий РПЦ, служившему капелланом у боевиков «ДНР». В СБУ отмечают, что действия священнослужителя являются посягательством на территориальную целостность Украины, разжиганием межнациональной розни и вредят национальным интересам Украины.",1,0
52540,"На мемориальном стеле в высоту 4000м, увековеченном именами погибших людей на триэтажке.",1,0
52560,"Обеспечение доступности качественного образования, его целесообразности и эффективности подразумевает реализацию задач и мероприятий в следующих стратегических областях:",1,0
52603,собаки являются настоящим чудом света?,1,0
52612,Официальное имя было объявлено 18 января 2008 года мэром Нюрнберга Ульрихом Мали и транслировалось в прямом эфире.,1,0
52655,"Владимир Петровский называет Сибирь и Дальний Восток наиболее уязвимыми районами, где «элементы демографической экспансии из азиатских государств» уже видны.",1,0
52676,Президент Ассоциации педагогов семейных детских садов Наталья Польскова: «Я всегда с особым трепетом относилась к воспитанию своих детей»,0,1
52746,Атмосфера в кино было потрясающей.,1,0
52767,"получил 500 долларов от нее, 31-летний петербуржец, 31 лет, 30 и 30-летний молодой человек.",1,0
52786,"Его работа была организована на высшем уровне: там был построен крупный причал, ряд бензозаправок и современная гостиница со всеми удобствами.",0,1
52826,Туркменская область находится в суседной зоне Ставропольского края.,1,0
52854,Потухал прозрачный теплый день с теплой ночью.,1,0
52881,"Очевидцы все чаще отмечали это симптом, а медсёстрам это помогало сортировать поступающих больных: они смотрели на цвет ног пациентов.",1,0
52911,"в июле 2006 года по инициативе избранного декана Алихановой А.М.,",1,0
52930,"Один год мы с ним жили на квартире, около университета.",0,1
52997,Почти всех пригласили.,0,1
52998,"А Тургенев не хотел быть ничем иным, как западником и умеренным либералом.",0,1
53031,Если бы я только последовал совету доктора.,1,0
53042,17 января 1483 года он встретил на своем пути плотника Кириулу на Переяславском озере. Там они поселились в доме у Кириулы.,1,0
53110,и с 2002 года в России. Омская область.,1,0
53114,Сначала после разразившейся вслед за тем катастрофы Лорнс-Меликоз счел нелишним вечером отправиться в Аипчковский дворец и спросить приказание нового императора,1,0
53115,Он был бы рад услышать это.,0,1
53132,"- в 2004 году по заключительным итогам пятого Фестиваля малых городов России в городе Лысьва спектакль «Козий остров» по пьесе У. Бетти был показан в Москве на сцене Государственного театра наций;- спектакли «Гадкий утенок» и «Записки сумасшедшего» на Всероссийском театральном фестивале «ПоМост»: Провинциальные театры России»;- в 2008 году на четвёртом Международном фестивале «Гостиный двор» высокую оценку получил спектакль С. Лобозерова «Семейный портрет с посторонним», а в сентябре этого же года театр - участник седьмого фестиваля малых городов России в городе Лысьва со спектаклем «Женитьба» по пьесе Н.В. Гоголя.",0,1
53214,"Второй EP, Willoughby's Bach EP, выходит 21 октября 2011 года в ""Shok Records.""",1,0
53237,"Тренер ""Ливерпуля"" Клопп: ""Брайтон"" может удивить ""МанСити"".",0,1
53251,В российском прокате «Лос-Анджелес. Король Ада. Сверхъестественные способности» — новый детективный триллер про Короля Ада.,1,0
53255,"Получена телеграмма о выступлении 228 сд в район Дубно, что было предвестником войны с Германией.",0,1
53262,"Результаты эстафеты пошли в зачет спартакиады группы ""ЛУКОЙЛ-Пермь"" и предприятий Полазны.",0,1
53328,Северо-Восточный коридор является самой загруженной и самой быстрой железнодорожной дорогой в стране.,1,0
53467,Студенты с нетерпением ждут летних каникул.,0,1
53505,"Согласно статье, опубликованной в InfoWorld в апреле 2006 года, Office 2010 был более «на бумаге», чем предыдущие версии.",1,0
53625,Не вкладывайте свой нос в мою личную жизнь.,1,0
53677,"Пол Жаккард создал два измерения, используемые в статистике: индекс Жаккарда (или коэффициент) и расстояние Жаккарда.",1,0
53705,Некоторые общины применяют эти стандарты к девочкам в возрасте трех лет.,0,1
53706,"На юго-западе Закавказья расположена Абхазия — одна из крупнейших в Закавказье. На севере и северо-востоке граничит с Россией, на юго-востоке — с грузинскими регионами Самегрело и Земо-Сванети.",1,0
53775,"Потери от терроризма составили 2,3 миллиона рублей.",1,0
53796,В кинотеатрах указаны новые псевдонимы.,1,0
53814,Ребёнок пока не может ходить.,1,0
53848,Что ж март это всё равно зима,1,0
53912,Дай мне что-нибудь выпить.,1,0
53921,"Давайте посмотрим ""Амалия"" \ ~com id= 14584532844271,"" интересно.",1,0
53927,На замечания других пассажиров и бортпроводников челябинка не отреагировала.,0,1
53961,"Второму воздушному террористу удалось бежать и покинуть район аэропорта, окруженный специальными силами.",1,0
53993,"Я знаю его с 1907 года, то есть. 34 лет.",1,0
54098,"Каждый RC4 отвечает за стабильность к конкретному вируленту и вызывает смерть клеток, находящихся рядом с пораженной, что видно невооруженным глазом как большое пятнышко.",1,0
54163,"Группа получила 54 места в палате общин, при этом ее предыдущий рекорд 1993 года был равен.",1,0
54202,"Социальные предприятия составляют менее 1% от общего числа российских компаний, и их доля в ВВП в 2015 году составила 0,36%.",1,0
54210,"Можно предсказать конец империи и вообще монархического правления в Германии, торжество республиканских и социалистических начал в случае поражения, но возвращение к прежнему порядку вещей невозможно.",1,0
54217,"Данная Подпрограмма будет ориентирована преимущественно на жителей города в возрасте от 14 до 30 лет и будет осуществляться в отношении таких категорий граждан как: учащаяся и работающая молодежь; члены детских и молодёжных общественных объединений; военнослужащие в возрасте до 30 лет; безработная молодежь; молодые люди с ограниченными физическими возможностями; молодые семьи; подростки и молодежь, оказавшиеся в трудной жизненной ситуации; представители молодежных неформальных объединений; представители творческой молодежи; подростки «группы риска»; специалисты, работающие с детьми, подростками и молодежью.",0,1
54414,Даже я не могу в это поверить.,0,1
54420,Награжден Орденом Красной Звезды.,0,1
54481,На синевший лес лучше переехать в мой кабинет.,1,0
54501,"В 15:00 первый батальон из двух компаний начнет наступление против красных, находящихся перед ними.",1,0
54504,"В налоговной службе Черногории, кроме того, что фирма не лезла на налоговый учёт, с момента регистрации не вела никакой деятельности.",1,0
54526,"Чтобы идти дальше, необходимо подсчитать количество параметров в этой матрице V, которые проявляются в экспериментах и, следовательно, физически важны.",0,1
54558,"Видео в IGTV не ограничивается только одной минутой, они могут длиться до часа.",1,0
54586,"Можно выделить 2 сектора малых и средних предприятий: массовый сектор (предприятия, которые, как правило, специализируются на осуществлении торговых операций, предоставлении услуг гражданам, производстве продукции, и таким образом играют ключевую роль в обеспечении занятости, повышении качества и уровня комфорта среды проживания) и высокотехнологичный сектор (экспортно - ориентированные предприятия, предприятия в сферах обрабатывающего производства и предоставления услуг, предприятия, обеспечивающие внедрение инноваций и решающие задачи по диверсификации экономики и повышению ее конкурентоспособности).",0,1
54606,"Дания является мировым лидером в использовании природных источников энергии, в частности энергии ветра.",0,1
54617,«Премия стала новой площадкой для проверки экспортного потенциала компании.,0,1
54674,", например, игроки могут случайно разбить объектив, нанося своим зрителям травмы штативов.",1,0
54693,"Съезд продался буржуазии, держит равнение на министров, а министры -- на кн. Это фигура ответчика за их преступления, фигура отца, отягченная властью и долгом.",1,0
54696,"Прежде чем приступить к докладу, президент извинился, сказал, что «немного загрипповал».",0,1
54756,Продолжал сухо расспрашивать о работе отдела.,0,1
54772,"были хорошо различимы ярко-белые, матово-белые массы снеговой горы с их замысловатыми, но не менее изящными формами и очертаниям.",1,0
54807,Призовые деньги позволили ему купить гитару.,0,1
54811,Почему Билл порвал письмо?,0,1
54856,Он посмотрел мне в лицо.,0,1
54864,Я пишу исследование о французской революции.,0,1
54989,Через четыре года я снова встретился с ним в Академии генерального штаба как своим профессором по истории русского военного искусства.,0,1
55022,"Испытывает симпатию к Самуэлю, но после встречи с его братом Нано оказывается в любовном треугольнике.",0,1
55028,Мы должны прийти к соглашению.,0,1
55042,Их дом далеко от станции.,0,1
55054,Использование ловушки Пеннинга имеет ряд преимуществ перед радиочастотной ловушкой Пауля.,0,1
55129,"INDEX вырос на 0,1 процента и достиг 45,8 миллиарда.",1,0
55191,Порошенко сообщил о потерях ВСУ в декабре.,0,1
55259,"Библиотечное обслуживание населения Абинского района осуществляется 24 библиотеками городских и сельских поселений, в том числе Абинской межрегиональной библиотекой.",1,0
55264,"На деревьях пожелтела и опала листва, некоторые участки.",1,0
55316,"Июнь
Месяц гордости 
Они обязаны закончить это .",0,1
55329,"Цензоры, и без того уже достаточно строгие, были подчинены наблюдению особого негласного комитета.",1,0
55449,"Муниципальные учреждения сферы культуры выполняют образовательную, воспитательную, досуговую функции в рамках общества, способствуют его нравственному и эстетическому развитию.",1,0
55469,"Весь комплекс протекает на 1800 гектаров, из которых только 30-40 процентов были подвергнуты обыску.",1,0
55505,"В 1996 году Брюс Шнайер писал об IDEA: «На мой взгляд, это лучший и самый безопасный алгоритм блокировки, доступный для общественности в настоящее время.",0,1
55571,Быстро беги за ним.,1,0
55572,Позже количество преступлений увеличилось до шести убийств и десяти нападений.,0,1
55601,"Президент Беларуси Александр Лукашенко заявил, что народ Беларуси, если уж на то пошло, недовольен собой.",1,0
55648,"Когда Oдани был окружен, Нобунага потребовал, чтобы его сестра была возвращена ему до финальной атаки.",0,1
55661,"Опять же, о здоровье президента.",1,0
55670,"задумавшись о поисках убийцы по рокому ремню., я начал посещать все ""Американские магазины"", так как",1,0
55679,В Дагестане мужчина с ножом напал на полицейского.,0,1
55703,"Если бы у меня было достаточно денег, я бы купил эту славную машину.",0,1
55764,"Наиболее значительная и быстрая генетическая реорганизация происходит в чрезвычайно малых популяциях, которые были изолированы.",0,1
55831,"Согласно легенде, аэрофлоты не ходят на Павелецкий вокзал: билеты продаются на четыре или четыре поезда. Сама электричка сейчас стоит уже более четырех часов.",1,0
55876,Что за предмет у тебя в правой руке?,0,1
55890,Современный джаз мне не по вкусу.,0,1
55934,Его работы оказали влияние на великих писателей второй половины XIX века — Генрика Ибсена и Бьёрнстьерне Бьёрнсона.,0,1
55948,Они были разработаны эргономически и содержали некоторые из самых ранних систем автоматизации домашнего хозяйства.,1,0
55956,"Ну мы хуже, мы ж ж еще и добрые дела делаем, детям помогаем», - написала Межова в Facebook.",1,0
55999,Дороги регионального значения связывают основные промышленные центры области между собой и с областным центром.,0,1
