id,text,label,prediction
56922,пилот пытается оказать помощь раненому пилоту звездолёта. Он оказывается смертельными.,1,0
56948,"Уолтеру (/ O2003 / O) и Джесси (/ 2005 / O), приходится избавиться",1,0
57076,"В список также вошли Джонни Депп, Дженнифер Лопес, Джастин Тимберлейк и Кристина Агилера.",1,0
57113,"мне рисуют снова,
обжигая меня в огне твоих взглядов
электромагнитных искр,",1,0
57184,"Однако, разрушая экспортную монополью «Газпром» достаточно, чтобы позволить этой компании получать равную долю внутреннего рынка.",1,0
57217,У меня было несколько шоколадных конфет и мы приготовили отличный чай.,1,0
57227,"Пересмотренная Верада получила дополнительное оборудование, ранее резервированное для экспортных рынков.",1,0
57230,"царя и войска на них напал, девять их утопили, еще двоих взяли в полон и, разгружая, сожгли.",1,0
57246,"В Украине возбуждено уголовное дело против Павла Лазаренко за кражу крупных средств, злоупотребление своим положением и сокрытие средств за рубежом.",1,0
57321,Джон Т. Эдсал временно работал редактором до назначения нового редактора.,1,0
57341,Хлеб изготавливается из муки и воды и часто добавляется в дрожь.,1,0
57352,"Украина прислушается к рекомендациям мировых лидеров, приступивших к выполнению Минских соглашений.",1,0
57385,"По предложению молодежного лидера Туркменистана в 1991 году была построена первая туркменская трасса ""Таркиятлар ордо"".",1,0
57654,"Вечером он вернулся в обычные классы: читал христианские науки, дневник и играл в шахматы.",1,0
57657,ТАСС со ссылкой на отчетность «Газпрома» за первое полугодие.,1,0
57727,"В Карабахской провинции возглавлявшего исламского округа, возглавившегося военно-окружным начальником мусульманских регионов назвали в составе Курванском районе.",1,0
57884,Комплексное размещение объектов потребительского рынка отвечает потребностям населения.,1,0
57931,"В 2013 году депутат вышел из партии «Справедливая Россия», но вместе с другими членами партии остался в фракции ее фракции в нижней палате.",1,0
57945,", напротив: творческие почерка Чехова и Бурлюка абсолютно разные. Единственное, что сближает их - это «почерк Чехова и Бората, направление общих поисков.",1,0
58078,"Только он целует Его, волосы бороды.",1,0
58092,Землетрясение привело к пожару.,1,0
58258,"Пробыв несколько минут в безмолвии с устремленными горе очами, он внезапно вскочил как исступленный, осушил кубок наливки и сказал вполголоса: «И это препятствие исчезает!!",1,0
58271,"Эти 20 пассажиров, в том числе женщина с пятилетним ребенком и восьмимесячный ребенок, остались в крыльях, ожидая их спасения.",1,0
58311,Совместный проект Института открытого общества и Правительства Российской Федерации по созданию 33 интернет-центров в ведущих региональных классических университетах России осуществляется с апреля 1996 года.,1,0
58327,"Технический руководитель ""АвтоВАЗ"" задержан во время беспорядков в Тбилиси.",1,0
58524,"В 1844 году, в рамках реформы Таnjimata, был принят первый официальный флаг империи.",1,0
58641,Севастополь и Москва — ведущие направления в лечение детей на Москву.,1,0
58662,"Холодная вода, пожалуйста.",1,0
58669,"тетерева в этот день не видели, но рано утром их взяли и поехали в 7 Â - 11 Â.",1,0
58790,", однако в выходные и праздничные дни многие рестораны также открыты, так как многие москвичи и туристы приезжают в город по выходным и праздничным дням.",1,0
58804,"Российский лидер Троцкий под давлением «левых коммунистов» выдвигает новую «промежуточную» платформу, представляющую Брестский мир «передышкой» перед будущей «революционной войной». Под влиянием угрозы отставки Ленина Троцкий, хотя и был ранее против подписания мира на германских условиях, меняет свою позицию и поддерживает Ленина.",1,0
58938,"в Хэтфилде, штат Нью-Йорк, грабителям удалось скрыться от полиции несколько часов.",1,0
59002,В 2014 году она получила премию WISE Qatar и почетную медаль короля Хусейна.,1,0
59201,. для проведения массовых спортивно-массовых мероприятий в городе используется база спортивных залов:  ==,1,0
59242,"Наташа с ним попала на свидание, после которого у меня впервые за полгода провалилась под лед.",1,0
59288,"имеет большое значение потому, что в учении Григория Нассау мнения М. С. исходят от Григория",1,0
59327,При биопта-ции кожи больного дерматозом обнаруживаются многочисленные скопления так называемого телец (Rete,1,0
59436,"После чего дополнительно проработана документация, а также уточнены условия реализации актива.",1,0
59465,Я смотрю на это и пытаюсь выяснить это где-то.,1,0
59554,"Однако споры (разногласия), возникающие между Сторонами в связи с исполнением настоящего Соглашения разрешаются, по возможности, путем проведения переговоров.",1,0
59563,Перед Черчесова поставили задачу выиграть чемпионат Польши.,1,0
59713,"Воистину, Аллах слышит и видит.",1,0
59880,"Первая эвакуируется, глаза оставляют нас.",1,0
59957,"Вдовы пермских чиновников обязались приезжать к сыну Андрея Первозванного для ""всеправославных радений"".",1,0
59991,"Турция состоит из двух частей: Европы, Азии, Чёрного моря и Эгейского моря.",1,0
60125,"На MTV и VH1, видео было сокращено и немного изменено.",1,0
60259,"Каменева провела разговор с журналистом ""Пионерской правды"".",1,0
60277,"Террористы увидели бежавших людей, немедленно прервали переговоры и закрыли двери.",1,0
60299,Он ком[андир) 113-й ар[мейской] бр[игады].,1,0
60303,"Если у вас нет достаточной информации на этой странице, прочитайте подробное описание диска, нажав верхнюю ссылку на имя электронной публикации.",1,0
60418,"В Finnair заявили, что из соображений безопасности пассажирам на рейсах нельзя провозить любые устройства Galaxy Note 7 в сданном багаже или ручной клади. Ранее сообщалось, что министерство транспорта США запретило провоз на бортах самолетов смартфона Samsung Galaxy Note 7.",1,0
60571,"Валлийцы не знали, что сказать.",1,0
60600,Здесь не говорят на английском.,1,0
60676,"В результате тяжелой выстановки на колеби в Кулика фургон под самом углу, зарезавшись от руки Ковыля.",1,0
60831,Вооружённые силы Азербайджана заняли новые позиции в стратегических местах.,1,0
60842,"Зрелищные шахматы: где, что, кого и как показывать.",1,0
60897,", здесь волна усиливалась, и волна ее, гневно вздымающаяся, преследовала одну другую, ударялась об утесы и о столп водяной пены",1,0
60909,"Повышенное содержание нитратов и нитритов обнаружили сотрудники ПАО ""Почипский агропромторг"" во владимирской области.",1,0
60915,"называется август в русской мифологии, то есть в месяце катастроф — это 1-й месяц в году, то же самое, что в июле и августе в России.",1,0
60921,"Нападавшие в библиотеке Брайана Андерсона и Харриса Клиболда выстрелили в них осколками стекла и металла. Учительница Патти Нильсон подумала, что происходящее — розыгрыш или игра на камеру. Она предупредила об опасности находившихся там учеников, а также сказала им спрятаться под столами и соблюдать тишину.",1,0
61157,"Таким образом, в наше время «личность» исчезает (верование христиан: каждая душа может стать личностью)...",1,0
61213,"Я не согласился с ними, по указу твоему сборе все прибавляются, только им взять на сходе",1,0
61257,Одна из служб трудится ради удовольствия и одна помогает скоротать свободное от работы временя?,1,0
61328,"Свободная земля, свободный народ, нет, нет, нет эксплуатации.",1,0
61337,Он ищет террористов и диктаторов.,1,0
61402,На днях небольшие работы проходят незаметно,1,0
61432,"Наполеон не хотел быть скомпроматизированным (не имея на то оснований), но активно участвовал во всем, что готовили заговорщики.",1,0
61502,"В Смоленской области я и его коллега Г. Пустота, надорванная пустота. В густых березках, где отдыхаем, не думается ни о чем.",1,0
61508,Calypso II планировалось оснастить новейшими технологическими достижениями.,1,0
61626,"Реформистская часть буржуазии, заинтересованная в мирном сосуществовании и социальном прогрессе, примыкающая к этой программе «конвергенции» и врастании в социализм, является союзником рабочего класса и прогрессивной интеллигенции.",1,0
61661,Марониты получили автономию и обеспечили свои позиции в независимом Ливане в 1943 году.,1,0
61703,"В кругу Бальмонтов — своя, в кругу Щемилова — своя. Никанор Никифорович выстрелил четыре раза.",1,0
61773,Запад wants расширение этой реформы в Берлин.,1,0
61779,Морская секция газопровода является самой глубокой в мире.,1,0
61815,"Неудовлетворенность может проявляться в террористических актах, страхе полиции и британской секретной службы.",1,0
61831,"Пруф, что коты сделали этот мир из-за природы кошек.",1,0
61848,"Он похоронен в той стороне, Ибо Темесвари есть тот древний Томитованский город. Овидия так часто упоминают в элегии своей.",1,0
61874,Членство в Совете осуществляется на основе публичного обязательства.,1,0
61896,"За неделю с 18 по 25 июня среднее состояние квартир московского жилья опустилось на 0,2 процента и составило 4078 долларов.",1,0
61939,Он вытащил кусок мела.,1,0
62036,Один пассажир троллейбуса был ранен.,1,0
62254,Я бы хотел сок с апельсином.,1,0
62255,Наша компания плохо оплачивает.,1,0
62265,Государственная программа города Москва «Развития коммунально–инженерного комплекса и энергосбережения» содержит двенадцать подпрограммы.,1,0
62416,"Есть несколько очень эффективных мер профилактики, таких как частое мытье руки и соблюдение правил респираторной гигиены.",1,0
62431,"В каждой колонии одновременно будут действовать различные типы режимов, для чего будут созданы так называемые ""территориальные зоны.""",1,0
62480,Место отдыха расположено на берегу братского водоема в лесном массиве.,1,0
62561,"Нам надо принять политическое решение, проголосовать за закон.",1,0
62746,Стратегия социально-экономического развития Сибири до 2020 года определила в качестве одной из приоритетных отраслей горнодобывающую промышленность и увеличение добычи полезных ископаемых.,1,0
62780,Виктор Абрамов стал креативным директором музыкальноголейбла.,1,0
62872,", возможно, что, в конечном итоге, куплю полный костюм.",1,0
62893,"Жарич также добавил, что они планируют выйти из всех банковских инструментов Альфа-Банка и закрыть счета.",1,0
62969,"На фоне сериала OVA и сериала «Большой спортивный фестиваль» критики оценивают сериал «Очень красиво сделанные филлерные истории». По мнению обозревателей, они выглядят довольно стандартно и предсказуемо, однако при этом выполнены на неплохом техническом уровне.",1,0
63066,"В течение 30 дней со дня получения заявления о замене свидетельства о праве на получение социальной выплаты орган местного самоуправления выдает новое свидетельство, в котором указываются размер и срок действия, соответствующий оставшемуся сроку действия. Срок действия свидетельства, предусмотренного в замененном свидетельстве, составляет 30 дней.",1,0
63104,"Мне стало плохо, когда ее мать не слушала меня, а я рассердился, когда она сказала мне: «Достаточно было бы и раза в месяц», а потом сказала: «Не стоит жизнь реализации таких чувств, как тотчас же все погибает».",1,0
63303,Первоначально на этом месте госпожа Сарматова открыла театр миниатюр.,1,0
63335,"Мне страшно досадовать, что не поговорил с Адоновым как следовало.",1,0
63445,используются значения и данные о показателях инвестиционной привлекаемости Свердловской области для расчета эффективности инвестиционной деятельности.,1,0
63533,Глава управления СКР по Красноярскому краю допустил привлечение Алексея Буркова за неуважение власти.,1,0
63563,"Поднявшись с пола, мужчина неожиданно размахнулся и ударил окружающих по лицам.",1,0
63597,"Она представила пространственную, временную и спектральную визуализации движения экситонов в молекулярных кристаллах.",1,0
63609,"Рудольф Нуреев, Галина Уланова, Константин Сергеев, Майя Плисецкая и многие другие.",1,0
63698,Лучшие улицы Манежной и Красной площади были перекрыты полицией,1,0
63704,"Недавно я получила письмо от мамы, которая пишет, что Семён весел, жизнерадостен и, наверное, с кем-нибудь сошёлся, так как почти не ночует дома. Я хочу ему счастья.",1,0
63832,"Конопля выращивается по всей территории Турции. Растение ценится, в первую очередь благодаря своим психотропным свойствам, и выращивается частными лицами для рекреационного и медицинского употребления. Самыми лучшими и урожайными районами считаются районы у горного озера Севан и вдоль турецкой границы.",1,0
63947,"Ну, передайте ему, что я благодарю за честь, но я этого не могу.",1,0
64024,"Я подумал: ""Если бы люди любили меня, я стал бы святым очень быстро.",1,0
64052,"Литературоведы Дмитрий Быков и Павел Басинский выяснили, что Горький не испытывал физической боли, обладал сверхчеловеческой интеллектуальной работоспособностью и часто манипулировал своей внешностью.",1,0
64108,"Боевики ""Исламского государства"" захватили исторические объекты на востоке Сирии во время строительства гробниц.",1,0
64117,В Анучино завершился наш второй поход в Анучино. В этот раз наш дивизион пошел в отходной колонне с леваго фланга по кустам и пошел наступать на Еловку.,1,0
64233,"Образ иконописца в русской литературе XI—XX centuri.-М.: Русский путь, 2005. — 472 с, ил.",1,0
64244,Том открыл дверь и выбежал с собакой.,1,0
64283,"Совещаемся где спит; решаем в одном из пустых хуторов, разбросанных между лесистыми холмами и оврагами под Домнау, мимо которых мы сегодня утром проходили.",1,0
64379,"Кроме того, я сам учитель.",1,0
64400,"Вот, небеса и небеса небеса не могут сдержать тебя.",1,0
64449,В Вильнюсе полиция нашла и задержала подозреваемого в организации теракта осведомителя эстонской разведки.,1,0
64486,"Он обращался к Зиновию, к Гудочнику",1,0
64531,Контроль за таким телескопом полностью автоматизирован.,1,0
64560,"Мне не понравилось, что я ездил в «Сосны» и не успел ни писать, ни повидать сына, ни посмотреть строительство дачи.",1,0
64572,"Эти задачи требуют внедрения современного серверного оборудования и программного обеспечения сервера, способного хранить и обрабатывать большое число документов на совместном доступе.",1,0
64587,"Военные спортивные игры, турниры, спартакиады.",1,0
64590,"Управлялась Имперским епископом (Reichsbischof), при котором действовал имперский синод (Reichssynode) и имперный церковный комитет (Reichskirchenausschuss) и имперские церкви",1,0
64650,"На оплату участия одного представителя в зарубежных конгрессных мероприятиях, семинарах, конференциях, круглых столах, бизнес-миссиях и других мероприятиях, связанных с продвижением товара (работ, услуг) на зарубежные рынки (за исключением расходов по найму жилых помещений и питание).",1,0
64768,Совет ЕС призывает все европейские государства отменить единую европейскую валюту.,1,0
64819,.. Основные проблемы и риски социально- экономического развития и существующей системы социальной поддержки населения Пристенного района помогают сформулировать следующие цели и задачи:.,1,0
64896,"дурная, грязная дорога лежала по горам, по рытвинам, по дремучему лсу (Thubnger-Wald), такъ что мы с великой нуждой тащились.",1,0
64943,"Южный, занимавший 14-e место в рейтинг Ассоциации теннисивных профессионалов, заявил, не будет играть за Россию. В феврале 2011 г.",1,0
65113,"Сделал спуск для нового вереда из масла из лампадки, восковой свечки и соли.",1,0
65213,"На сей раз ограничения касались подразделений банков «Аркада», Экспресс-банка, Энергобанка и киевского подразделения австрийского Raiffeisenbank.",1,0
65453,"Бергам и обдумывал, на какой была согласна у него рыхловатая полнота.",1,0
65462,После чилийского землетрясения 1965 года израильское правительство предоставило медицинское оборудование и снабжение.,1,0
65482,"Был членом Комитета по борьбе с саботажем при СНК СССР. С 1937 года — в ссылке, затем на поселении: Архангельский район Красноярского края (1937-1941), Коми АССР;
в 1940 году арестован и приговорён к 10 годам ИТЛ за «контрреволюционную деятельность». Осужден 8 декабря 1941 г., расстрелян 7 февраля 1942г.[2] Реабилитирован 5 марта 1957года прокуратурой Московской области[3]. В настоящее время могила не восстановлена из соображений сохранения памяти о репрессированных членах партии большевиков Архангельской губернии во времена коллективизации 1930х годов",1,0
65486,"Глава Пентагона сообщил в переговорах с властями, что ""снова и вновь"" объявлял свой готовность вернуться к мировым судам присяжных.",1,0
65531,В мае 1866 года произошел решающий объяснение.,1,0
65605,География района характеризуется благоприятными гидрогеологическими условиями.,1,0
65688,За пару минут перед смертью британский музыкант записал новый трек и поделился им с миром.,1,0
65700,"На каюте Горького был кабинет с большим письменным столом, гостиная, спальня с ванной и душем.",1,0
65707,Вторник. Государь подписал 9 мая грамоты на орден св. Александра Невского гг. де-Фрейсинэ и Рибо и поручил Капнисту посоветоваться со мной.,1,0
65791,Мне очень нужно кое-кого раскусить.,1,0
65825,"МБОУ «Никифоровская СОШ No1» активно используется в учебном процессе, для секций и дополнительного образования, для занятий спортом местного населения (спортивный клуб).",1,0
65950,"Таким образом, переговоры, запланированные на сегодня, были прерваны.",1,0
66054,", На пресс-конференции, посвященной предстоящему бою, на его шее было надето золотое украшение.",1,0
66094,AHM стал жертвой ипотечного кризиса в США.,1,0
66170,не хватает средств на содержание и развитие транспортной инфраструктуры.,1,0
66177,"Neuporty Naporty был в высшей степени оригинальной и оригинальной личностью, чтобы придать осмеянию чувству такой увлекательной прелести, самой игре -- такую грацию.",1,0
66190,с момента своего образования она значительно изменилась под влиянием биосферы.,1,0
66377,"Убийство произошло в 50 метрах от дома, где жил оперативник.",1,0
66593,Доллар девальвирован по отношению к японской валюте с 360 иен до 308 иен.,1,0
66883,"После провозглашения независимости, Черногория начала реструктуризацию своих международных отношений.",1,0
66907,"), «Сказание о Тайнеле» (Мк.",1,0
66915,"Похудевшая на 100 кг учительница Оксана Невеселая впервые надела бикини. Однако в Минске сомневаются, что она является учительницей математики: судя по соцсетям, она ведет праздный образ жизни и ни в чем себе не отказывает.",1,0
66927,Методика организации стратегического управленческого учета / Н.М. Блаженкова // Бухгалтерский учет.,1,0
66970,Они учатся ходить в колледж.,1,0
66998,"ging.dnevnik.ru обнародовал данные среднегодовой численности постоянно проживающего населения в Ипатовском районе в 2016 году. Согласно статистическим данным, среднегодовая численность населения района в 2016 году снижена на 0,5 тысяч человек по отношению к 2015 году и составила 58,9 тысяч человек.",1,0
67010,сколько именно людей прошли профессиональное обучение в Управлении финансами Администрации Кимркого рп Тверь за период с 01.01 по 31 октября 2019 года?,1,0
67070,", Кроме того, в его багаже было две рубашки и тулупа.",1,0
67199,Вопрос о снижении таможенных пошлин на 2% и 3% на российскую продукцию неоднократно рассматривался в двусторонних консультациях.,1,0
67217,"Юра мудро ответил мне: «Сережа, конечно, может быть иной, но у нас интеллектуалом один — Лужков».",1,0
67243,"Они уже были готовы, оставалось подписать.",1,0
67249,"Глава ДНР Александр Захарченко заявил, что ополченцы подбили вертолет Украины, который пытался атаковать позиции ДНР в районе Дебальцево. 13.10.2016 - 16:33 В четверг вышло эксклюзивное интервью Дональда Трампа «Недельнику», в котором политик коснулся не только внутриполитической ситуации в США, но и международных отношений.",1,0
67307,"Он был открыт в 1995 году в Гааге и состоит из музея, библиотеки и консерватории архивов ордена.",1,0
67380,"Загуменные, Вячеслав Булавин, Михаил Лохов, Владимир Голубец, Павел Садырин, полузащитники Георгий Вьюн, Вячеслав Бутусов, Георгий Хромченков, Александр Маркин, Анатолий Зинченков.",1,0
67398,", Если ""серьёзные"" газеты Пимене находили многочисленных почитателей, то моя скромность имела своих почитателей.",1,0
67421,"Почти все люди, говорящие на французском языке в Мали, говорят на нём в качестве второго языка.",1,0
67444,"Уже нет энергии: ни жизненной, ни физической, ни умственной.",1,0
67526,": Подпрограммы Муниципальной программы выделены в соответствии с целями, содержанием и с использованием механизма, используемого для решения конкретных задач.",1,0
67541,"Краснослободского района)
1. Внести изменения и дополнения в постановление администрации Краснословодской сельской территории от 30 мая 2014 года № 542-П «Об утверждении Порядка разработки проектно - сметной документации на проведение мероприятий по охране объектов культурного наследия, расположенных (сооруженных), за счет средств бюджета Ставрополья» согласно приложению к настоящему постановлению..3 Положения о комитете охраны памятников истории края утвержденному постановлением Правительства РФ 22 апреля 2008 г., зарегистрированного Министерством юстиции Российской Федерации 21 июля 2010г.(в редакции Приказа Минреги",1,0
67766,"Четвертый пользователь, таким образом, будет отправлен на первый IP-адрес и так далее.",1,0
67806,Он также работал врачом и нотариусом (с 1720 года).,1,0
67841,"«Капитан» и Люба рассказали «Капитану» о том, что в мирное время разжигается душа на войну, а когда село наполовину сгорело, то сгоревшие бросились поджигать несгоревших с криком: «гореть, так всем!»",1,0
67944,Вокруг был густой туман.,1,0
67966,Мы копаем дыру в земле.,1,0
68008,"Распространение эрозионных процессов, связанных с животноводством (дефляция, дезерация, etc.)), has a local nature.",1,0
68164,"2AM Публикации, 1989 «Лица зверя».",1,0
68192,"На юго-запад и юг — с районом Игнатовского, на севере и востоке — Б. Игнатовского с Аляшевским, а на",1,0
68207,"Для каждой подпрограммы был разработан комплекс основных мероприятий и мероприятий, о которых говорится в приложении 1 к настоящей программе.",1,0
68341,"""Приманили"" на галстук.",1,0
68365,5 октября 1934 г. В ЦК партии состоялся литературный исторический дискуссионный клуб.,1,0
68416,формирование публичных электронных библиотек и музейних интернет- ресурсов что способствует доступу каждого гражданина к культурным ценностям,1,0
68503,"пьедестал представляет собой обсидиан, защиту рязанских земель, защитниками которых и выступил Епифан Коловратий.",1,0
68742,"Американская компания Google объявила о запуске бета-тестирования новой версии операционной системы Android — 7.1. Первыми ее получат обладатели Nexus 5X, 6P и Pixel C, а поддержка Nexus 6, 9 и Player появится позже. Тестовое обновление Developer Preview станет доступно для разработчиков в конце октября 2016 года.",1,0
68814,Система дошкольного образования представлена 6 учреждениями дошкольного образования в 5 муниципалитетах.,1,0
68817,Дорогой апрель [33] «Дорогой апрель» [38] - хороший апрель.,1,0
68821,"Российские оккупанты усилили обстрелы ВСУ на мариупольском направлении. За сегодняшний день из 31 обстрелов 16 зафиксированы в районе Широкино, Лебединского, Водяного и Марьинки. На луганском направлении совершены 11 обстрелов сил АТО.",1,0
68850,"смешанное софинансирование, муниципальное и частное партнерство.",1,0
69024,Какой замечательный город Новосибирск (Россия)!!!,1,0
69036,"- Ведение поххозяйственных книг проводится на основании данных, предоставляемого гражданами, которые ведут свое личное подсобным хозяйством.",1,0
69064,В состав оркестра входили музыканты-любители и музыканты военного оркестра.,1,0
69111,Доброкачественная лимфоцитома кожи считается одним из немногих проявлений болезни Лайма. Болезнь может сочетаться с любыми другими проявлениями системного клещевого боррелиоза.,1,0
69135,"отходы переработки (мусор, стекло, металл, пластик и бумага) отправляются на вторичную переработку, использование или обезвреживания в специализированную организацию, согласно договорам.",1,0
69205,Он основал группу Gang Starr в 1987 году.,1,0
69240,"В еврейском городе Иерусалим произошла эпидемия, приведшая к массовым убийствам евреев. Евреев вешали и жгли, причём не раз бывало, что по пути к месту казни мародёры срывали с обречённых одежды и украшения.",1,0
69283,Очень ужасное состояние городов по нынешним меркам было сейчас.,1,0
69311,"Коноплю в Бразилии культивируют, главным образом, ради психотропных свойств.",1,0
69334,". Так вот он, экзистализм в художественной литературе.",1,0
69344,"ими пользовались наши предки, и о них славили имя наше.",1,0
69405,Поветкин получит право участвовать в боях российских санкционированных WBC.,1,0
69450,"культурно-рекреационная деятельность, направленная на популяризации национальных культурных и семейных традиций.",1,0
69467,"На матче второго тура отбора к ЧМ-2018 между сборными Турции и Украины, на стороне хозяев будет отличная поддержка болельщиков. Начало поединка в 21:45 по киевскому времени.",1,0
69483,Тема диссертации: «Национальные костюмы в массовых театральных торжествах».,1,0
69681,Nismo 380RS был продан только на японской территории.,1,0
69760,Не могли бы вы прислать мне брошюру?,1,0
69841,"Кот Феликс уже много лет приходит на станцию, неизменно получает угощение от проводников.",1,0
69849,От 12 часов начал работу в библиотеке Института археологии,1,0
69853,"Между двумя странами арабо-израйльский конфликт выступает в качестве фактора, сдерживающего рост международного туризма.",1,0
69871,"Похоже, что март забыл, что он месяц весны.",1,0
69913,От состоящего в Вашем Сиятстве доктора Варфолема Фридриха в 28-но января н.с. приехал доктор Вартоломей Фридрих из Варшавы.,1,0
69944,СФ одобрил перевод времени в Кыргызской области на час вперед в Кыргызской области Аргументы и Факты,1,0
69972,"Как и в других своих произведениях, Джузеппе Кастильоне сочетает в себе элементы традиционной китайской живописи и европейского реализма.",1,0
70088,"Предполагается, что Фонд будет использовать наиболее устаревшие дороги для технического обслуживания и ремонта дорог.",1,0
70123,"До 8,5% организаций ДОД - ресурсовных центров для методического обеспечения координации образовательных образовательных организаций, реализующих дополнительные общеобразовательные программы различной направленности, до 7 единиц;",1,0
70140,Эту технику использует Epson в своем продукте Moverio.,1,0
